	Anon Student Id	Session Id	Time	Level (Unit)	Problem Name	Problem Start Time	Outcome	KC (Binary-Node)	KC Category (Binary-Node)	Step Name
4691	-S00144	1	2019-02-24T05:21:57	439.0	13	2019-02-24T05:21:57	INCORRECT	KC3		KC3
4692	-S00119	1	2019-02-24T05:22:04	439.0	3	2019-02-24T05:22:04	CORRECT	KC1		KC1
4692	-S00119	1	2019-02-24T05:22:04	439.0	3	2019-02-24T05:22:04	CORRECT	KC2		KC2
4692	-S00119	1	2019-02-24T05:22:04	439.0	3	2019-02-24T05:22:04	INCORRECT	KC3		KC3
4695	-S00143	1	2019-02-24T05:24:21	439.0	232	2019-02-24T05:24:21	CORRECT	KC1		KC1
4695	-S00143	1	2019-02-24T05:24:21	439.0	232	2019-02-24T05:24:21	CORRECT	KC2		KC2
4695	-S00143	1	2019-02-24T05:24:21	439.0	232	2019-02-24T05:24:21	INCORRECT	KC3		KC3
4698	-S00140	1	2019-02-24T05:26:57	439.0	12	2019-02-24T05:26:57	CORRECT	KC1		KC1
4698	-S00140	1	2019-02-24T05:26:57	439.0	12	2019-02-24T05:26:57	CORRECT	KC2		KC2
4698	-S00140	1	2019-02-24T05:26:57	439.0	12	2019-02-24T05:26:57	INCORRECT	KC3		KC3
4709	-S00071	1	2019-02-24T05:30:15	439.0	235	2019-02-24T05:30:15	CORRECT	KC1		KC1
4709	-S00071	1	2019-02-24T05:30:15	439.0	235	2019-02-24T05:30:15	CORRECT	KC2		KC2
4709	-S00071	1	2019-02-24T05:30:15	439.0	235	2019-02-24T05:30:15	INCORRECT	KC3		KC3
4714	-S00143	1	2019-02-24T05:32:21	439.0	235	2019-02-24T05:32:21	CORRECT	KC1		KC1
4714	-S00143	1	2019-02-24T05:32:21	439.0	235	2019-02-24T05:32:21	CORRECT	KC2		KC2
4714	-S00143	1	2019-02-24T05:32:21	439.0	235	2019-02-24T05:32:21	INCORRECT	KC3		KC3
4715	-S00139	1	2019-02-24T05:32:25	439.0	5	2019-02-24T05:32:25	CORRECT	KC1		KC1
4715	-S00139	1	2019-02-24T05:32:25	439.0	5	2019-02-24T05:32:25	CORRECT	KC2		KC2
4715	-S00139	1	2019-02-24T05:32:25	439.0	5	2019-02-24T05:32:25	INCORRECT	KC3		KC3
4718	-S00145	1	2019-02-24T05:32:53	439.0	13	2019-02-24T05:32:53	CORRECT	KC1		KC1
4718	-S00145	1	2019-02-24T05:32:53	439.0	13	2019-02-24T05:32:53	CORRECT	KC2		KC2
4718	-S00145	1	2019-02-24T05:32:53	439.0	13	2019-02-24T05:32:53	INCORRECT	KC3		KC3
4731	-S00146	1	2019-02-24T05:35:01	439.0	13	2019-02-24T05:35:01	CORRECT	KC1		KC1
4731	-S00146	1	2019-02-24T05:35:01	439.0	13	2019-02-24T05:35:01	CORRECT	KC2		KC2
4731	-S00146	1	2019-02-24T05:35:01	439.0	13	2019-02-24T05:35:01	INCORRECT	KC3		KC3
4737	-S00119	1	2019-02-24T05:36:54	439.0	12	2019-02-24T05:36:54	CORRECT	KC1		KC1
4737	-S00119	1	2019-02-24T05:36:54	439.0	12	2019-02-24T05:36:54	CORRECT	KC2		KC2
4737	-S00119	1	2019-02-24T05:36:54	439.0	12	2019-02-24T05:36:54	INCORRECT	KC3		KC3
4742	-S00143	1	2019-02-24T05:39:10	439.0	234	2019-02-24T05:39:10	CORRECT	KC1		KC1
4742	-S00143	1	2019-02-24T05:39:10	439.0	234	2019-02-24T05:39:10	CORRECT	KC2		KC2
4742	-S00143	1	2019-02-24T05:39:10	439.0	234	2019-02-24T05:39:10	INCORRECT	KC3		KC3
4745	-S00145	1	2019-02-24T05:40:23	439.0	232	2019-02-24T05:40:23	CORRECT	KC1		KC1
4745	-S00145	1	2019-02-24T05:40:23	439.0	232	2019-02-24T05:40:23	CORRECT	KC2		KC2
4745	-S00145	1	2019-02-24T05:40:23	439.0	232	2019-02-24T05:40:23	INCORRECT	KC3		KC3
4747	-S00143	1	2019-02-24T05:41:35	439.0	236	2019-02-24T05:41:35	CORRECT	KC1		KC1
4747	-S00143	1	2019-02-24T05:41:35	439.0	236	2019-02-24T05:41:35	CORRECT	KC2		KC2
4747	-S00143	1	2019-02-24T05:41:35	439.0	236	2019-02-24T05:41:35	INCORRECT	KC3		KC3
4751	-S00145	1	2019-02-24T05:44:53	439.0	235	2019-02-24T05:44:53	CORRECT	KC1		KC1
4751	-S00145	1	2019-02-24T05:44:53	439.0	235	2019-02-24T05:44:53	CORRECT	KC2		KC2
4751	-S00145	1	2019-02-24T05:44:53	439.0	235	2019-02-24T05:44:53	INCORRECT	KC3		KC3
4761	-S00053	1	2019-02-24T05:48:07	439.0	13	2019-02-24T05:48:07	CORRECT	KC1		KC1
4761	-S00053	1	2019-02-24T05:48:07	439.0	13	2019-02-24T05:48:07	CORRECT	KC2		KC2
4761	-S00053	1	2019-02-24T05:48:07	439.0	13	2019-02-24T05:48:07	INCORRECT	KC3		KC3
4764	-S00139	1	2019-02-24T05:48:32	439.0	233	2019-02-24T05:48:32	CORRECT	KC1		KC1
4764	-S00139	1	2019-02-24T05:48:32	439.0	233	2019-02-24T05:48:32	CORRECT	KC2		KC2
4764	-S00139	1	2019-02-24T05:48:32	439.0	233	2019-02-24T05:48:32	INCORRECT	KC3		KC3
4768	-S00071	1	2019-02-24T05:49:39	439.0	236	2019-02-24T05:49:39	CORRECT	KC1		KC1
4768	-S00071	1	2019-02-24T05:49:39	439.0	236	2019-02-24T05:49:39	CORRECT	KC2		KC2
4768	-S00071	1	2019-02-24T05:49:39	439.0	236	2019-02-24T05:49:39	INCORRECT	KC3		KC3
4769	-S00145	1	2019-02-24T05:49:47	439.0	234	2019-02-24T05:49:47	CORRECT	KC1		KC1
4769	-S00145	1	2019-02-24T05:49:47	439.0	234	2019-02-24T05:49:47	CORRECT	KC2		KC2
4769	-S00145	1	2019-02-24T05:49:47	439.0	234	2019-02-24T05:49:47	INCORRECT	KC3		KC3
4802	-S00145	1	2019-02-24T05:53:19	439.0	236	2019-02-24T05:53:19	CORRECT	KC1		KC1
4802	-S00145	1	2019-02-24T05:53:19	439.0	236	2019-02-24T05:53:19	CORRECT	KC2		KC2
4802	-S00145	1	2019-02-24T05:53:19	439.0	236	2019-02-24T05:53:19	INCORRECT	KC3		KC3
4808	-S00143	1	2019-02-24T05:53:54	439.0	5	2019-02-24T05:53:54	CORRECT	KC1		KC1
4808	-S00143	1	2019-02-24T05:53:54	439.0	5	2019-02-24T05:53:54	CORRECT	KC2		KC2
4808	-S00143	1	2019-02-24T05:53:54	439.0	5	2019-02-24T05:53:54	INCORRECT	KC3		KC3
4823	-S00143	1	2019-02-24T05:58:20	439.0	233	2019-02-24T05:58:20	CORRECT	KC1		KC1
4823	-S00143	1	2019-02-24T05:58:20	439.0	233	2019-02-24T05:58:20	CORRECT	KC2		KC2
4823	-S00143	1	2019-02-24T05:58:20	439.0	233	2019-02-24T05:58:20	INCORRECT	KC3		KC3
4829	-S00139	1	2019-02-24T06:00:59	439.0	1	2019-02-24T06:00:59	CORRECT	KC1		KC1
4829	-S00139	1	2019-02-24T06:00:59	439.0	1	2019-02-24T06:00:59	CORRECT	KC2		KC2
4829	-S00139	1	2019-02-24T06:00:59	439.0	1	2019-02-24T06:00:59	INCORRECT	KC3		KC3
4830	-S00143	1	2019-02-24T06:01:00	439.0	1	2019-02-24T06:01:00	CORRECT	KC1		KC1
4830	-S00143	1	2019-02-24T06:01:00	439.0	1	2019-02-24T06:01:00	CORRECT	KC2		KC2
4830	-S00143	1	2019-02-24T06:01:00	439.0	1	2019-02-24T06:01:00	INCORRECT	KC3		KC3
4831	-S00147	1	2019-02-24T06:01:03	439.0	13	2019-02-24T06:01:03	CORRECT	KC1		KC1
4831	-S00147	1	2019-02-24T06:01:03	439.0	13	2019-02-24T06:01:03	CORRECT	KC2		KC2
4831	-S00147	1	2019-02-24T06:01:03	439.0	13	2019-02-24T06:01:03	INCORRECT	KC3		KC3
4835	-S00143	1	2019-02-24T06:03:31	439.0	3	2019-02-24T06:03:31	CORRECT	KC1		KC1
4835	-S00143	1	2019-02-24T06:03:31	439.0	3	2019-02-24T06:03:31	CORRECT	KC2		KC2
4835	-S00143	1	2019-02-24T06:03:31	439.0	3	2019-02-24T06:03:31	INCORRECT	KC3		KC3
4836	-S00145	1	2019-02-24T06:03:53	439.0	5	2019-02-24T06:03:53	CORRECT	KC1		KC1
4836	-S00145	1	2019-02-24T06:03:53	439.0	5	2019-02-24T06:03:53	CORRECT	KC2		KC2
4836	-S00145	1	2019-02-24T06:03:53	439.0	5	2019-02-24T06:03:53	INCORRECT	KC3		KC3
4842	-S00139	1	2019-02-24T06:05:05	439.0	3	2019-02-24T06:05:05	CORRECT	KC1		KC1
4842	-S00139	1	2019-02-24T06:05:05	439.0	3	2019-02-24T06:05:05	CORRECT	KC2		KC2
4842	-S00139	1	2019-02-24T06:05:05	439.0	3	2019-02-24T06:05:05	INCORRECT	KC3		KC3
4844	-S00143	1	2019-02-24T06:05:45	439.0	12	2019-02-24T06:05:45	CORRECT	KC1		KC1
4844	-S00143	1	2019-02-24T06:05:45	439.0	12	2019-02-24T06:05:45	CORRECT	KC2		KC2
4844	-S00143	1	2019-02-24T06:05:45	439.0	12	2019-02-24T06:05:45	INCORRECT	KC3		KC3
4845	-S00145	1	2019-02-24T06:05:48	439.0	233	2019-02-24T06:05:48	CORRECT	KC1		KC1
4845	-S00145	1	2019-02-24T06:05:48	439.0	233	2019-02-24T06:05:48	CORRECT	KC2		KC2
4845	-S00145	1	2019-02-24T06:05:48	439.0	233	2019-02-24T06:05:48	INCORRECT	KC3		KC3
4847	-S00145	1	2019-02-24T06:07:31	439.0	1	2019-02-24T06:07:31	CORRECT	KC1		KC1
4847	-S00145	1	2019-02-24T06:07:31	439.0	1	2019-02-24T06:07:31	CORRECT	KC2		KC2
4847	-S00145	1	2019-02-24T06:07:31	439.0	1	2019-02-24T06:07:31	INCORRECT	KC3		KC3
4854	-S00145	1	2019-02-24T06:12:29	439.0	3	2019-02-24T06:12:29	CORRECT	KC1		KC1
4854	-S00145	1	2019-02-24T06:12:29	439.0	3	2019-02-24T06:12:29	CORRECT	KC2		KC2
4854	-S00145	1	2019-02-24T06:12:29	439.0	3	2019-02-24T06:12:29	INCORRECT	KC3		KC3
4855	-S00053	1	2019-02-24T06:13:42	439.0	235	2019-02-24T06:13:42	CORRECT	KC1		KC1
4855	-S00053	1	2019-02-24T06:13:42	439.0	235	2019-02-24T06:13:42	CORRECT	KC2		KC2
4855	-S00053	1	2019-02-24T06:13:42	439.0	235	2019-02-24T06:13:42	INCORRECT	KC3		KC3
4862	-S00139	1	2019-02-24T06:16:58	439.0	12	2019-02-24T06:16:58	CORRECT	KC1		KC1
4862	-S00139	1	2019-02-24T06:16:58	439.0	12	2019-02-24T06:16:58	CORRECT	KC2		KC2
4862	-S00139	1	2019-02-24T06:16:58	439.0	12	2019-02-24T06:16:58	INCORRECT	KC3		KC3
4865	-S00147	1	2019-02-24T06:17:41	439.0	232	2019-02-24T06:17:41	CORRECT	KC1		KC1
4865	-S00147	1	2019-02-24T06:17:41	439.0	232	2019-02-24T06:17:41	CORRECT	KC2		KC2
4865	-S00147	1	2019-02-24T06:17:41	439.0	232	2019-02-24T06:17:41	INCORRECT	KC3		KC3
4866	-S00053	1	2019-02-24T06:17:49	439.0	234	2019-02-24T06:17:49	CORRECT	KC1		KC1
4866	-S00053	1	2019-02-24T06:17:49	439.0	234	2019-02-24T06:17:49	CORRECT	KC2		KC2
4866	-S00053	1	2019-02-24T06:17:49	439.0	234	2019-02-24T06:17:49	INCORRECT	KC3		KC3
4870	-S00145	1	2019-02-24T06:18:55	439.0	12	2019-02-24T06:18:55	CORRECT	KC1		KC1
4870	-S00145	1	2019-02-24T06:18:55	439.0	12	2019-02-24T06:18:55	CORRECT	KC2		KC2
4870	-S00145	1	2019-02-24T06:18:55	439.0	12	2019-02-24T06:18:55	INCORRECT	KC3		KC3
4872	-S00147	1	2019-02-24T06:19:50	439.0	235	2019-02-24T06:19:50	CORRECT	KC1		KC1
4872	-S00147	1	2019-02-24T06:19:50	439.0	235	2019-02-24T06:19:50	CORRECT	KC2		KC2
4872	-S00147	1	2019-02-24T06:19:50	439.0	235	2019-02-24T06:19:50	INCORRECT	KC3		KC3
4873	-S00147	1	2019-02-24T06:20:11	439.0	234	2019-02-24T06:20:11	CORRECT	KC1		KC1
4873	-S00147	1	2019-02-24T06:20:11	439.0	234	2019-02-24T06:20:11	CORRECT	KC2		KC2
4873	-S00147	1	2019-02-24T06:20:11	439.0	234	2019-02-24T06:20:11	INCORRECT	KC3		KC3
4874	-S00147	1	2019-02-24T06:20:30	439.0	236	2019-02-24T06:20:30	CORRECT	KC1		KC1
4874	-S00147	1	2019-02-24T06:20:30	439.0	236	2019-02-24T06:20:30	CORRECT	KC2		KC2
4874	-S00147	1	2019-02-24T06:20:30	439.0	236	2019-02-24T06:20:30	INCORRECT	KC3		KC3
4875	-S00147	1	2019-02-24T06:20:53	439.0	5	2019-02-24T06:20:53	CORRECT	KC1		KC1
4875	-S00147	1	2019-02-24T06:20:53	439.0	5	2019-02-24T06:20:53	CORRECT	KC2		KC2
4875	-S00147	1	2019-02-24T06:20:53	439.0	5	2019-02-24T06:20:53	INCORRECT	KC3		KC3
4876	-S00147	1	2019-02-24T06:21:15	439.0	233	2019-02-24T06:21:15	CORRECT	KC1		KC1
4876	-S00147	1	2019-02-24T06:21:15	439.0	233	2019-02-24T06:21:15	CORRECT	KC2		KC2
4876	-S00147	1	2019-02-24T06:21:15	439.0	233	2019-02-24T06:21:15	INCORRECT	KC3		KC3
4877	-S00147	1	2019-02-24T06:21:39	439.0	1	2019-02-24T06:21:39	CORRECT	KC1		KC1
4877	-S00147	1	2019-02-24T06:21:39	439.0	1	2019-02-24T06:21:39	CORRECT	KC2		KC2
4877	-S00147	1	2019-02-24T06:21:39	439.0	1	2019-02-24T06:21:39	INCORRECT	KC3		KC3
4878	-S00053	1	2019-02-24T06:22:33	439.0	236	2019-02-24T06:22:33	CORRECT	KC1		KC1
4878	-S00053	1	2019-02-24T06:22:33	439.0	236	2019-02-24T06:22:33	CORRECT	KC2		KC2
4878	-S00053	1	2019-02-24T06:22:33	439.0	236	2019-02-24T06:22:33	INCORRECT	KC3		KC3
4879	-S00147	1	2019-02-24T06:22:39	439.0	3	2019-02-24T06:22:39	CORRECT	KC1		KC1
4879	-S00147	1	2019-02-24T06:22:39	439.0	3	2019-02-24T06:22:39	CORRECT	KC2		KC2
4879	-S00147	1	2019-02-24T06:22:39	439.0	3	2019-02-24T06:22:39	INCORRECT	KC3		KC3
4880	-S00147	1	2019-02-24T06:23:28	439.0	12	2019-02-24T06:23:28	CORRECT	KC1		KC1
4880	-S00147	1	2019-02-24T06:23:28	439.0	12	2019-02-24T06:23:28	CORRECT	KC2		KC2
4880	-S00147	1	2019-02-24T06:23:28	439.0	12	2019-02-24T06:23:28	INCORRECT	KC3		KC3
4890	-S00148	1	2019-02-24T06:26:51	439.0	13	2019-02-24T06:26:51	CORRECT	KC1		KC1
4890	-S00148	1	2019-02-24T06:26:51	439.0	13	2019-02-24T06:26:51	CORRECT	KC2		KC2
4890	-S00148	1	2019-02-24T06:26:51	439.0	13	2019-02-24T06:26:51	INCORRECT	KC3		KC3
4898	-S00053	1	2019-02-24T06:31:45	439.0	5	2019-02-24T06:31:45	CORRECT	KC1		KC1
4898	-S00053	1	2019-02-24T06:31:45	439.0	5	2019-02-24T06:31:45	CORRECT	KC2		KC2
4898	-S00053	1	2019-02-24T06:31:45	439.0	5	2019-02-24T06:31:45	INCORRECT	KC3		KC3
4906	-S00053	1	2019-02-24T06:41:22	439.0	233	2019-02-24T06:41:22	CORRECT	KC1		KC1
4906	-S00053	1	2019-02-24T06:41:22	439.0	233	2019-02-24T06:41:22	CORRECT	KC2		KC2
4906	-S00053	1	2019-02-24T06:41:22	439.0	233	2019-02-24T06:41:22	INCORRECT	KC3		KC3
4912	-S00149	1	2019-02-24T06:45:58	439.0	13	2019-02-24T06:45:58	CORRECT	KC1		KC1
4912	-S00149	1	2019-02-24T06:45:58	439.0	13	2019-02-24T06:45:58	CORRECT	KC2		KC2
4912	-S00149	1	2019-02-24T06:45:58	439.0	13	2019-02-24T06:45:58	INCORRECT	KC3		KC3
4913	-S00053	1	2019-02-24T06:46:46	439.0	1	2019-02-24T06:46:46	CORRECT	KC1		KC1
4913	-S00053	1	2019-02-24T06:46:46	439.0	1	2019-02-24T06:46:46	CORRECT	KC2		KC2
4913	-S00053	1	2019-02-24T06:46:46	439.0	1	2019-02-24T06:46:46	INCORRECT	KC3		KC3
4917	-S00146	1	2019-02-24T06:50:21	439.0	232	2019-02-24T06:50:21	CORRECT	KC1		KC1
4917	-S00146	1	2019-02-24T06:50:21	439.0	232	2019-02-24T06:50:21	CORRECT	KC2		KC2
4917	-S00146	1	2019-02-24T06:50:21	439.0	232	2019-02-24T06:50:21	INCORRECT	KC3		KC3
4919	-S00146	1	2019-02-24T06:55:41	439.0	235	2019-02-24T06:55:41	CORRECT	KC1		KC1
4919	-S00146	1	2019-02-24T06:55:41	439.0	235	2019-02-24T06:55:41	CORRECT	KC2		KC2
4919	-S00146	1	2019-02-24T06:55:41	439.0	235	2019-02-24T06:55:41	INCORRECT	KC3		KC3
4920	-S00053	1	2019-02-24T07:01:00	439.0	3	2019-02-24T07:01:00	CORRECT	KC1		KC1
4920	-S00053	1	2019-02-24T07:01:00	439.0	3	2019-02-24T07:01:00	CORRECT	KC2		KC2
4920	-S00053	1	2019-02-24T07:01:00	439.0	3	2019-02-24T07:01:00	INCORRECT	KC3		KC3
4926	-S00149	1	2019-02-24T07:04:21	439.0	232	2019-02-24T07:04:21	CORRECT	KC1		KC1
4926	-S00149	1	2019-02-24T07:04:21	439.0	232	2019-02-24T07:04:21	CORRECT	KC2		KC2
4926	-S00149	1	2019-02-24T07:04:21	439.0	232	2019-02-24T07:04:21	INCORRECT	KC3		KC3
4929	-S00053	1	2019-02-24T07:06:38	439.0	12	2019-02-24T07:06:38	CORRECT	KC1		KC1
4929	-S00053	1	2019-02-24T07:06:38	439.0	12	2019-02-24T07:06:38	CORRECT	KC2		KC2
4929	-S00053	1	2019-02-24T07:06:38	439.0	12	2019-02-24T07:06:38	INCORRECT	KC3		KC3
4934	-S00146	1	2019-02-24T07:10:06	439.0	234	2019-02-24T07:10:06	CORRECT	KC1		KC1
4934	-S00146	1	2019-02-24T07:10:06	439.0	234	2019-02-24T07:10:06	CORRECT	KC2		KC2
4934	-S00146	1	2019-02-24T07:10:06	439.0	234	2019-02-24T07:10:06	INCORRECT	KC3		KC3
4937	-S00146	1	2019-02-24T07:16:20	439.0	236	2019-02-24T07:16:20	CORRECT	KC1		KC1
4937	-S00146	1	2019-02-24T07:16:20	439.0	236	2019-02-24T07:16:20	CORRECT	KC2		KC2
4937	-S00146	1	2019-02-24T07:16:20	439.0	236	2019-02-24T07:16:20	INCORRECT	KC3		KC3
4938	-S00146	1	2019-02-24T07:27:06	439.0	5	2019-02-24T07:27:06	CORRECT	KC1		KC1
4938	-S00146	1	2019-02-24T07:27:06	439.0	5	2019-02-24T07:27:06	CORRECT	KC2		KC2
4938	-S00146	1	2019-02-24T07:27:06	439.0	5	2019-02-24T07:27:06	INCORRECT	KC3		KC3
4939	-S00146	1	2019-02-24T07:31:40	439.0	233	2019-02-24T07:31:40	CORRECT	KC1		KC1
4939	-S00146	1	2019-02-24T07:31:40	439.0	233	2019-02-24T07:31:40	CORRECT	KC2		KC2
4939	-S00146	1	2019-02-24T07:31:40	439.0	233	2019-02-24T07:31:40	INCORRECT	KC3		KC3
4941	-S00146	1	2019-02-24T07:33:49	439.0	1	2019-02-24T07:33:49	CORRECT	KC1		KC1
4941	-S00146	1	2019-02-24T07:33:49	439.0	1	2019-02-24T07:33:49	CORRECT	KC2		KC2
4941	-S00146	1	2019-02-24T07:33:49	439.0	1	2019-02-24T07:33:49	INCORRECT	KC3		KC3
4945	-S00146	1	2019-02-24T07:37:14	439.0	3	2019-02-24T07:37:14	CORRECT	KC1		KC1
4945	-S00146	1	2019-02-24T07:37:14	439.0	3	2019-02-24T07:37:14	CORRECT	KC2		KC2
4945	-S00146	1	2019-02-24T07:37:14	439.0	3	2019-02-24T07:37:14	INCORRECT	KC3		KC3
4949	-S00146	1	2019-02-24T07:40:48	439.0	12	2019-02-24T07:40:48	CORRECT	KC1		KC1
4949	-S00146	1	2019-02-24T07:40:48	439.0	12	2019-02-24T07:40:48	CORRECT	KC2		KC2
4949	-S00146	1	2019-02-24T07:40:48	439.0	12	2019-02-24T07:40:48	INCORRECT	KC3		KC3
4955	-S00135	1	2019-02-24T10:30:09	439.0	232	2019-02-24T10:30:09	CORRECT	KC1		KC1
4955	-S00135	1	2019-02-24T10:30:09	439.0	232	2019-02-24T10:30:09	CORRECT	KC2		KC2
4955	-S00135	1	2019-02-24T10:30:09	439.0	232	2019-02-24T10:30:09	INCORRECT	KC3		KC3
4956	-S00091	1	2019-02-24T12:01:34	439.0	236	2019-02-24T12:01:34	CORRECT	KC1		KC1
4956	-S00091	1	2019-02-24T12:01:34	439.0	236	2019-02-24T12:01:34	CORRECT	KC2		KC2
4956	-S00091	1	2019-02-24T12:01:34	439.0	236	2019-02-24T12:01:34	INCORRECT	KC3		KC3
4957	-S00091	1	2019-02-24T12:07:00	439.0	232	2019-02-24T12:07:00	CORRECT	KC1		KC1
4957	-S00091	1	2019-02-24T12:07:00	439.0	232	2019-02-24T12:07:00	CORRECT	KC2		KC2
4957	-S00091	1	2019-02-24T12:07:00	439.0	232	2019-02-24T12:07:00	INCORRECT	KC3		KC3
4960	-S00091	1	2019-02-24T12:11:58	439.0	234	2019-02-24T12:11:58	CORRECT	KC1		KC1
4960	-S00091	1	2019-02-24T12:11:58	439.0	234	2019-02-24T12:11:58	CORRECT	KC2		KC2
4960	-S00091	1	2019-02-24T12:11:58	439.0	234	2019-02-24T12:11:58	INCORRECT	KC3		KC3
4961	-S00150	1	2019-02-24T12:13:24	439.0	13	2019-02-24T12:13:24	CORRECT	KC1		KC1
4961	-S00150	1	2019-02-24T12:13:24	439.0	13	2019-02-24T12:13:24	CORRECT	KC2		KC2
4961	-S00150	1	2019-02-24T12:13:24	439.0	13	2019-02-24T12:13:24	INCORRECT	KC3		KC3
4968	-S00091	1	2019-02-24T12:16:24	439.0	5	2019-02-24T12:16:24	CORRECT	KC1		KC1
4968	-S00091	1	2019-02-24T12:16:24	439.0	5	2019-02-24T12:16:24	CORRECT	KC2		KC2
4968	-S00091	1	2019-02-24T12:16:24	439.0	5	2019-02-24T12:16:24	INCORRECT	KC3		KC3
4972	-S00091	1	2019-02-24T12:24:23	439.0	233	2019-02-24T12:24:23	CORRECT	KC1		KC1
4972	-S00091	1	2019-02-24T12:24:23	439.0	233	2019-02-24T12:24:23	CORRECT	KC2		KC2
4972	-S00091	1	2019-02-24T12:24:23	439.0	233	2019-02-24T12:24:23	INCORRECT	KC3		KC3
4973	-S00091	1	2019-02-24T12:26:13	439.0	1	2019-02-24T12:26:13	CORRECT	KC1		KC1
4973	-S00091	1	2019-02-24T12:26:13	439.0	1	2019-02-24T12:26:13	CORRECT	KC2		KC2
4973	-S00091	1	2019-02-24T12:26:13	439.0	1	2019-02-24T12:26:13	INCORRECT	KC3		KC3
4980	-S00091	1	2019-02-24T12:30:07	439.0	3	2019-02-24T12:30:07	CORRECT	KC1		KC1
4980	-S00091	1	2019-02-24T12:30:07	439.0	3	2019-02-24T12:30:07	CORRECT	KC2		KC2
4980	-S00091	1	2019-02-24T12:30:07	439.0	3	2019-02-24T12:30:07	INCORRECT	KC3		KC3
4985	-S00150	1	2019-02-24T12:36:07	439.0	234	2019-02-24T12:36:07	CORRECT	KC1		KC1
4985	-S00150	1	2019-02-24T12:36:07	439.0	234	2019-02-24T12:36:07	CORRECT	KC2		KC2
4985	-S00150	1	2019-02-24T12:36:07	439.0	234	2019-02-24T12:36:07	INCORRECT	KC3		KC3
4986	-S00091	1	2019-02-24T12:37:21	439.0	12	2019-02-24T12:37:21	CORRECT	KC1		KC1
4986	-S00091	1	2019-02-24T12:37:21	439.0	12	2019-02-24T12:37:21	CORRECT	KC2		KC2
4986	-S00091	1	2019-02-24T12:37:21	439.0	12	2019-02-24T12:37:21	INCORRECT	KC3		KC3
5008	-S00150	1	2019-02-24T13:04:58	439.0	12	2019-02-24T13:04:58	CORRECT	KC1		KC1
5008	-S00150	1	2019-02-24T13:04:58	439.0	12	2019-02-24T13:04:58	CORRECT	KC2		KC2
5008	-S00150	1	2019-02-24T13:04:58	439.0	12	2019-02-24T13:04:58	INCORRECT	KC3		KC3
5032	-S00151	1	2019-02-24T13:29:33	439.0	13	2019-02-24T13:29:33	CORRECT	KC1		KC1
5032	-S00151	1	2019-02-24T13:29:33	439.0	13	2019-02-24T13:29:33	CORRECT	KC2		KC2
5032	-S00151	1	2019-02-24T13:29:33	439.0	13	2019-02-24T13:29:33	INCORRECT	KC3		KC3
5035	-S00150	1	2019-02-24T13:32:18	439.0	232	2019-02-24T13:32:18	CORRECT	KC1		KC1
5035	-S00150	1	2019-02-24T13:32:18	439.0	232	2019-02-24T13:32:18	CORRECT	KC2		KC2
5035	-S00150	1	2019-02-24T13:32:18	439.0	232	2019-02-24T13:32:18	INCORRECT	KC3		KC3
5041	-S00150	1	2019-02-24T13:39:35	439.0	235	2019-02-24T13:39:35	CORRECT	KC1		KC1
5041	-S00150	1	2019-02-24T13:39:35	439.0	235	2019-02-24T13:39:35	CORRECT	KC2		KC2
5041	-S00150	1	2019-02-24T13:39:35	439.0	235	2019-02-24T13:39:35	INCORRECT	KC3		KC3
5050	-S00152	1	2019-02-24T13:48:01	439.0	13	2019-02-24T13:48:01	CORRECT	KC1		KC1
5050	-S00152	1	2019-02-24T13:48:01	439.0	13	2019-02-24T13:48:01	CORRECT	KC2		KC2
5050	-S00152	1	2019-02-24T13:48:01	439.0	13	2019-02-24T13:48:01	INCORRECT	KC3		KC3
5052	-S00150	1	2019-02-24T13:50:25	439.0	236	2019-02-24T13:50:25	CORRECT	KC1		KC1
5052	-S00150	1	2019-02-24T13:50:25	439.0	236	2019-02-24T13:50:25	CORRECT	KC2		KC2
5052	-S00150	1	2019-02-24T13:50:25	439.0	236	2019-02-24T13:50:25	INCORRECT	KC3		KC3
5054	-S00150	1	2019-02-24T13:56:05	439.0	5	2019-02-24T13:56:05	CORRECT	KC1		KC1
5054	-S00150	1	2019-02-24T13:56:05	439.0	5	2019-02-24T13:56:05	CORRECT	KC2		KC2
5054	-S00150	1	2019-02-24T13:56:05	439.0	5	2019-02-24T13:56:05	INCORRECT	KC3		KC3
5059	-S00101	1	2019-02-24T14:03:32	439.0	236	2019-02-24T14:03:32	CORRECT	KC1		KC1
5059	-S00101	1	2019-02-24T14:03:32	439.0	236	2019-02-24T14:03:32	CORRECT	KC2		KC2
5059	-S00101	1	2019-02-24T14:03:32	439.0	236	2019-02-24T14:03:32	INCORRECT	KC3		KC3
5064	-S00150	1	2019-02-24T14:11:00	439.0	233	2019-02-24T14:11:00	CORRECT	KC1		KC1
5064	-S00150	1	2019-02-24T14:11:00	439.0	233	2019-02-24T14:11:00	CORRECT	KC2		KC2
5064	-S00150	1	2019-02-24T14:11:00	439.0	233	2019-02-24T14:11:00	INCORRECT	KC3		KC3
5070	-S00150	1	2019-02-24T14:17:00	439.0	1	2019-02-24T14:17:00	CORRECT	KC1		KC1
5070	-S00150	1	2019-02-24T14:17:00	439.0	1	2019-02-24T14:17:00	CORRECT	KC2		KC2
5070	-S00150	1	2019-02-24T14:17:00	439.0	1	2019-02-24T14:17:00	INCORRECT	KC3		KC3
